tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
58.00;585_2;131.11;13.47;5.00;0.00;-614_1;5.10;0.00;tripinfo_5;53.00;5;0;600.65;8.83;privateType;;0
64.00;128_1;79.74;12.75;18.00;0.00;9_1;5.10;0.00;tripinfo_18;46.00;18;0;511.19;9.06;privateType;;0
67.00;-870_1;79.90;13.02;7.00;0.00;-210_1;5.10;0.00;tripinfo_7;60.00;7;0;737.56;6.68;privateType;;0
72.00;-117_2;88.17;13.31;10.00;0.00;-650_1;5.10;0.00;tripinfo_10;62.00;10;0;736.75;7.47;privateType;;0
75.00;38_1;145.60;12.86;35.00;0.00;-326_1;5.10;0.00;tripinfo_35;40.00;35;0;410.34;8.45;privateType;;0
82.00;-17_2;188.68;12.87;26.00;0.00;116_1;5.10;0.00;tripinfo_26;56.00;26;0;473.70;21.39;privateType;;4
85.00;344_2;101.66;13.01;6.00;0.00;585_1;5.10;0.00;tripinfo_6;79.00;6;0;746.46;24.48;privateType;;9
88.00;625_2;115.42;12.85;17.00;0.00;592_1;5.10;0.00;tripinfo_17;71.00;17;0;831.63;10.24;privateType;;0
88.00;123_1;129.57;13.61;0.00;0.00;7_0;12.10;0.00;tripinfo_bus0;88.00;bus0;0;895.33;21.64;busType;;0
92.00;-679_2;110.98;13.08;11.00;0.00;15_1;5.10;0.00;tripinfo_11;81.00;11;0;958.15;11.62;privateType;;0
93.00;-17_2;188.68;13.81;13.00;0.00;121_1;5.10;0.00;tripinfo_13;80.00;13;0;946.43;9.79;privateType;;0
95.00;517_2;157.09;13.46;40.00;0.00;-1057_0;12.10;0.00;tripinfo_bus2;55.00;bus2;0;554.23;13.45;busType;;0
97.00;-1029_2;144.77;13.27;14.00;0.00;7_1;5.10;0.00;tripinfo_14;83.00;14;0;964.41;12.52;privateType;;0
97.00;-17_2;188.68;13.72;63.00;0.00;13_1;5.10;0.00;tripinfo_63;34.00;63;0;320.64;10.28;privateType;;1
98.00;-698_2;111.22;12.83;16.00;0.00;13_1;5.10;0.00;tripinfo_16;82.00;16;0;925.56;13.33;privateType;;0
99.00;-577_2;182.62;12.96;8.00;0.00;125_1;5.10;0.00;tripinfo_8;91.00;8;0;1119.14;8.96;privateType;;0
101.00;348_1;127.93;13.42;45.00;0.00;-349_1;5.10;0.00;tripinfo_45;56.00;45;0;608.18;8.91;privateType;;0
106.00;210_2;103.97;13.31;61.00;0.00;-25_1;5.10;0.00;tripinfo_61;45.00;61;0;510.97;7.95;privateType;;0
106.00;365_1;193.22;13.74;4.00;0.00;-119_1;5.10;0.00;tripinfo_4;102.00;4;0;1273.62;9.36;privateType;;0
109.00;-348_2;127.93;13.72;29.00;0.00;585_1;5.10;0.00;tripinfo_29;80.00;29;0;878.01;15.02;privateType;;0
109.00;-734_2;194.90;13.54;73.00;0.00;1033_1;5.10;0.00;tripinfo_73;36.00;73;0;394.32;6.53;privateType;;0
113.00;570_1;114.42;13.20;101.00;0.00;570_1;5.10;0.00;tripinfo_101;12.00;101;0;109.32;3.35;privateType;;0
118.00;379_0;132.76;13.74;20.00;0.00;-117_0;12.10;0.00;tripinfo_bus1;98.00;bus1;0;1136.97;15.82;busType;;0
121.00;356_2;139.43;13.72;60.00;0.00;-126_1;5.10;0.00;tripinfo_60;61.00;60;0;735.88;6.28;privateType;;0
123.00;882_2;170.95;13.24;19.00;0.00;330_1;5.10;0.00;tripinfo_19;104.00;19;0;1257.06;11.55;privateType;;0
126.00;-523_2;173.47;13.08;56.00;0.00;-686_1;5.10;0.00;tripinfo_56;70.00;56;0;827.04;9.72;privateType;;0
126.00;882_2;170.95;13.32;25.00;0.00;-319_1;5.10;0.00;tripinfo_25;101.00;25;0;1021.39;25.11;privateType;;7
126.00;585_2;131.11;12.93;52.00;0.00;-535_1;5.10;0.00;tripinfo_52;74.00;52;0;805.99;15.97;privateType;;1
128.00;-579_2;150.88;13.73;69.00;0.00;614_1;5.10;0.00;tripinfo_69;59.00;69;0;678.11;9.63;privateType;;0
134.00;-15_2;145.65;13.16;2.00;0.00;698_1;5.10;0.00;tripinfo_2;132.00;2;0;1504.97;22.20;privateType;;0
135.00;623_1;148.58;12.90;23.00;0.00;-642_1;5.10;0.00;tripinfo_23;112.00;23;0;1248.63;21.89;privateType;;5
137.00;505_2;160.73;13.87;57.00;0.00;-123_1;5.10;0.00;tripinfo_57;80.00;57;0;543.26;38.95;privateType;;19
139.00;13_1;95.18;13.87;0.00;0.00;-613_1;5.10;0.00;tripinfo_0;139.00;0;0;1605.71;20.92;privateType;;1
140.00;-326_1;98.80;13.73;38.00;0.00;-846_1;5.10;0.00;tripinfo_38;102.00;38;0;1129.11;20.10;privateType;;3
140.00;-210_1;103.97;10.24;55.00;0.00;-608_1;5.10;0.00;tripinfo_55;85.00;55;0;939.16;17.16;privateType;;1
144.00;639_1;164.14;13.30;36.00;0.00;332_1;5.10;0.00;tripinfo_36;108.00;36;0;1163.96;23.37;privateType;;0
144.00;-505_2;160.73;12.68;46.00;0.00;-379_1;5.10;0.00;tripinfo_46;98.00;46;0;1034.74;20.03;privateType;;2
144.00;-613_1;192.11;13.68;12.00;0.00;-313_1;5.10;0.00;tripinfo_12;132.00;12;0;1356.78;32.57;privateType;;9
146.00;138_1;178.41;13.87;64.00;0.00;-19_1;5.10;0.00;tripinfo_64;82.00;64;0;933.83;12.70;privateType;;0
146.00;504_1;200.75;12.96;24.00;0.00;210_1;5.10;0.00;tripinfo_24;122.00;24;0;1372.57;19.42;privateType;;0
147.00;19_2;163.40;3.79;60.00;0.00;-379_0;12.10;0.00;tripinfo_bus3;87.00;bus3;0;791.12;29.88;busType;;9
148.00;614_1;96.58;13.27;16.00;1.00;121_1;5.10;0.00;tripinfo_15;132.00;15;0;1547.79;16.93;privateType;;0
149.00;-313_2;124.89;12.87;37.00;0.00;-730_1;5.10;0.00;tripinfo_37;112.00;37;0;1240.39;20.42;privateType;;0
150.00;837_2;105.32;12.65;3.00;0.00;-333_1;5.10;0.00;tripinfo_3;147.00;3;0;1655.18;23.80;privateType;;0
153.00;504_2;200.75;13.88;43.00;0.00;-119_1;5.10;0.00;tripinfo_43;110.00;43;0;1259.25;15.68;privateType;;0
154.00;-3_2;202.42;13.88;21.00;0.00;-1005_1;5.10;0.00;tripinfo_21;133.00;21;0;1525.59;22.25;privateType;;0
155.00;492_1;209.58;13.55;22.00;0.00;-64_1;5.10;0.00;tripinfo_22;133.00;22;0;1417.80;26.84;privateType;;2
157.00;116_1;127.29;13.86;34.00;0.00;618_1;5.10;0.00;tripinfo_34;123.00;34;0;1343.61;22.11;privateType;;0
158.00;7_2;181.11;12.89;51.00;0.00;123_1;5.10;0.00;tripinfo_51;107.00;51;0;1193.97;19.98;privateType;;0
159.00;-870_1;79.90;12.74;31.00;0.00;-867_1;5.10;0.00;tripinfo_31;128.00;31;0;1490.27;18.25;privateType;;0
161.00;-38_2;145.60;13.74;97.00;0.00;-1057_1;5.10;0.00;tripinfo_97;64.00;97;0;773.95;7.50;privateType;;0
162.00;-870_2;79.90;13.37;44.00;0.00;38_1;5.10;0.00;tripinfo_44;118.00;44;0;1320.72;20.76;privateType;;0
163.00;696_0;88.66;13.71;80.00;0.00;326_0;12.10;0.00;tripinfo_bus4;83.00;bus4;0;820.34;21.98;busType;;0
164.00;-882_2;170.95;13.41;20.00;0.00;17_1;5.10;0.00;tripinfo_20;144.00;20;0;1413.37;40.23;privateType;;16
165.00;-1029_1;144.77;13.30;54.00;0.00;-379_1;5.10;0.00;tripinfo_54;111.00;54;0;1292.67;17.15;privateType;;2
169.00;570_2;114.42;13.17;98.00;0.00;-533_1;5.10;0.00;tripinfo_98;71.00;98;0;694.99;19.63;privateType;;5
169.00;-585_1;131.11;13.29;140.00;0.00;601_1;5.10;0.00;tripinfo_140;29.00;140;0;321.72;5.64;privateType;;0
170.00;344_2;101.66;13.58;28.00;0.00;-588_1;5.10;0.00;tripinfo_28;142.00;28;0;1346.49;44.26;privateType;;17
170.00;-1029_2;144.77;13.85;67.00;0.00;-121_1;5.10;0.00;tripinfo_67;103.00;67;0;1181.14;16.27;privateType;;0
171.00;128_2;79.74;13.31;50.00;0.00;-336_1;5.10;0.00;tripinfo_50;121.00;50;0;1190.73;32.45;privateType;;13
171.00;-17_2;188.68;13.20;82.00;1.00;344_1;5.10;0.00;tripinfo_81;89.00;81;0;1005.94;12.64;privateType;;0
172.00;379_1;132.76;12.66;72.00;0.00;577_1;5.10;0.00;tripinfo_72;100.00;72;0;973.79;29.72;privateType;;16
173.00;38_2;145.60;12.90;9.00;0.00;-1011_1;5.10;0.00;tripinfo_9;164.00;9;0;1856.98;30.22;privateType;;8
173.00;-38_2;145.60;12.92;47.00;0.00;-614_1;5.10;0.00;tripinfo_47;126.00;47;0;1383.58;25.31;privateType;;4
177.00;116_1;127.29;13.38;39.00;0.00;730_1;5.10;0.00;tripinfo_39;138.00;39;0;1446.08;31.49;privateType;;6
177.00;505_1;160.73;13.08;83.00;0.00;-13_1;5.10;0.00;tripinfo_83;94.00;83;0;997.14;20.56;privateType;;2
177.00;-9_1;177.83;12.95;102.00;0.00;-523_1;5.10;0.00;tripinfo_102;75.00;102;0;862.18;12.35;privateType;;1
181.00;-613_1;192.11;12.97;42.00;1.00;-732_1;5.10;0.00;tripinfo_41;139.00;41;0;1621.90;20.32;privateType;;2
182.00;125_2;165.04;13.52;75.00;0.00;589_1;5.10;0.00;tripinfo_75;107.00;75;0;1218.64;16.95;privateType;;0
183.00;356_2;139.43;13.08;70.00;0.00;381_1;5.10;0.00;tripinfo_70;113.00;70;0;1031.58;35.37;privateType;;11
186.00;698_1;111.22;13.13;175.00;0.00;698_1;5.10;0.00;tripinfo_175;11.00;175;0;106.12;3.36;privateType;;0
186.00;-126_1;193.84;12.91;112.00;0.00;361_1;5.10;0.00;tripinfo_112;74.00;112;0;699.19;20.70;privateType;;5
187.00;344_2;101.66;13.06;120.00;0.00;-349_1;5.10;0.00;tripinfo_120;67.00;120;0;606.77;20.80;privateType;;8
187.00;579_1;150.88;12.99;66.00;0.00;-728_1;5.10;0.00;tripinfo_66;121.00;66;0;1400.76;16.84;privateType;;0
189.00;-9_2;177.83;13.51;107.00;0.00;-348_1;5.10;0.00;tripinfo_107;82.00;107;0;862.81;16.31;privateType;;0
190.00;-650_2;183.62;12.64;1.00;0.00;-336_1;5.10;0.00;tripinfo_1;189.00;1;0;2205.40;29.10;privateType;;1
193.00;-728_1;92.06;13.55;116.00;0.00;-7_1;5.10;0.00;tripinfo_116;77.00;116;0;728.36;23.62;privateType;;9
195.00;-332_2;101.49;12.94;33.00;0.00;-517_1;5.10;0.00;tripinfo_33;162.00;33;0;1414.98;59.55;privateType;;31
197.00;13_2;95.18;6.74;53.00;0.00;-1005_1;5.10;0.00;tripinfo_53;144.00;53;0;1445.70;39.23;privateType;;8
199.00;-597_2;86.31;12.93;32.00;0.00;-577_1;5.10;0.00;tripinfo_32;167.00;32;0;1663.82;43.26;privateType;;16
199.00;330_1;181.12;13.17;147.00;0.00;-313_1;5.10;0.00;tripinfo_147;52.00;147;0;566.12;8.86;privateType;;0
201.00;325_1;122.87;12.83;121.00;0.00;-126_1;5.10;0.00;tripinfo_121;80.00;121;0;937.12;8.76;privateType;;0
201.00;-379_1;132.76;13.45;59.00;0.00;15_1;5.10;0.00;tripinfo_59;142.00;59;0;1491.04;32.85;privateType;;6
201.00;38_1;145.60;13.26;86.00;0.00;870_1;5.10;0.00;tripinfo_86;115.00;86;0;1400.65;12.28;privateType;;0
202.00;570_2;114.42;12.91;88.00;0.00;1005_1;5.10;0.00;tripinfo_88;114.00;88;0;1385.38;12.82;privateType;;0
202.00;-505_2;160.73;11.66;71.00;0.00;-585_1;5.10;0.00;tripinfo_71;131.00;71;0;1259.76;37.25;privateType;;6
204.00;728_2;92.06;13.39;74.00;0.00;-674_1;5.10;0.00;tripinfo_74;130.00;74;0;1539.29;14.87;privateType;;0
205.00;365_0;193.22;13.90;120.00;0.00;116_0;12.10;0.00;tripinfo_bus6;85.00;bus6;0;1000.63;12.38;busType;;0
207.00;-577_1;182.62;13.23;99.00;0.00;11_1;5.10;0.00;tripinfo_99;108.00;99;0;1315.62;11.71;privateType;;0
209.00;-128_1;79.74;13.21;156.00;0.00;-379_1;5.10;0.00;tripinfo_156;53.00;156;0;516.91;13.66;privateType;;2
210.00;533_1;108.13;13.43;87.00;0.00;123_1;5.10;0.00;tripinfo_87;123.00;87;0;1304.18;28.83;privateType;;4
213.00;-336_1;84.01;4.87;136.00;0.00;344_1;5.10;0.00;tripinfo_136;77.00;136;0;706.04;23.48;privateType;;3
215.00;-837_2;105.32;13.15;27.00;0.00;-517_1;5.10;0.00;tripinfo_27;188.00;27;0;1734.98;63.05;privateType;;41
215.00;535_2;160.73;13.35;143.00;0.00;-349_1;5.10;0.00;tripinfo_143;72.00;143;0;678.69;21.15;privateType;;6
216.00;-579_2;150.88;13.39;171.00;0.00;-577_1;5.10;0.00;tripinfo_171;45.00;171;0;490.73;7.82;privateType;;0
219.00;-592_1;101.18;13.72;208.00;0.00;-592_1;5.10;0.00;tripinfo_208;11.00;208;0;96.08;3.54;privateType;;0
219.00;601_2;174.53;13.47;30.00;0.00;-846_1;5.10;0.00;tripinfo_30;189.00;30;0;2245.82;25.21;privateType;;2
221.00;-381_1;84.56;13.71;49.00;0.00;-684_1;5.10;0.00;tripinfo_49;172.00;49;0;1834.84;36.77;privateType;;12
222.00;-19_2;163.40;13.76;100.00;0.00;-613_0;12.10;0.00;tripinfo_bus5;122.00;bus5;0;1181.29;35.68;busType;;2
223.00;-613_2;192.11;12.83;104.00;0.00;-326_1;5.10;0.00;tripinfo_104;119.00;104;0;1341.22;19.10;privateType;;1
226.00;1029_2;144.77;12.82;111.00;0.00;570_1;5.10;0.00;tripinfo_111;115.00;111;0;1376.87;15.27;privateType;;0
227.00;-121_1;187.32;13.45;137.00;0.00;-38_1;5.10;0.00;tripinfo_137;90.00;137;0;716.96;36.30;privateType;;19
227.00;-618_2;137.47;12.97;100.00;0.00;-870_1;5.10;0.00;tripinfo_100;127.00;100;0;1401.16;25.67;privateType;;5
228.00;381_2;84.56;13.37;160.00;0.00;492_0;12.10;0.00;tripinfo_bus8;68.00;bus8;0;747.54;13.80;busType;;0
231.00;-64_1;116.02;13.66;95.00;0.00;504_1;5.10;0.00;tripinfo_95;136.00;95;0;1454.05;29.17;privateType;;5
231.00;-698_2;111.22;13.70;106.00;0.00;608_1;5.10;0.00;tripinfo_106;125.00;106;0;1432.54;21.12;privateType;;0
231.00;579_1;150.88;13.43;92.00;0.00;-533_1;5.10;0.00;tripinfo_92;139.00;92;0;1546.76;24.94;privateType;;5
231.00;38_2;145.60;13.66;140.00;0.00;326_0;12.10;0.00;tripinfo_bus7;91.00;bus7;0;401.07;61.70;busType;;44
233.00;-361_1;142.46;13.41;220.00;0.00;-361_1;5.10;0.00;tripinfo_220;13.00;220;0;137.36;2.92;privateType;;0
238.00;336_1;84.01;13.69;141.00;0.00;-313_1;5.10;0.00;tripinfo_141;97.00;141;0;1060.79;17.41;privateType;;0
239.00;-837_2;105.32;13.46;108.00;0.00;-125_1;5.10;0.00;tripinfo_108;131.00;108;0;1462.56;25.35;privateType;;10
241.00;517_1;157.09;13.56;113.00;0.00;-728_1;5.10;0.00;tripinfo_113;128.00;113;0;1462.55;20.85;privateType;;0
241.00;-570_1;114.42;12.95;127.00;0.00;-1005_1;5.10;0.00;tripinfo_127;114.00;127;0;1383.95;12.86;privateType;;0
242.00;1027_2;213.64;13.74;131.00;0.00;-338_1;5.10;0.00;tripinfo_131;111.00;131;0;1190.72;25.27;privateType;;3
242.00;1011_1;222.91;13.40;76.00;0.00;-569_1;5.10;0.00;tripinfo_76;166.00;76;0;1952.31;21.52;privateType;;0
244.00;679_1;110.98;13.36;135.00;0.00;-492_1;5.10;0.00;tripinfo_135;109.00;135;0;1303.34;12.64;privateType;;0
245.00;210_2;103.97;11.38;180.00;0.00;-612_0;12.10;0.00;tripinfo_bus9;65.00;bus9;0;728.52;12.13;busType;;0
247.00;-381_2;84.56;13.02;216.00;0.00;-383_1;5.10;0.00;tripinfo_216;31.00;216;0;332.84;6.45;privateType;;0
247.00;38_1;145.60;12.84;145.00;0.00;-579_1;5.10;0.00;tripinfo_145;102.00;145;0;1227.48;11.95;privateType;;0
247.00;125_1;165.04;13.84;232.00;0.00;125_1;5.10;0.00;tripinfo_232;15.00;232;0;159.94;2.86;privateType;;0
250.00;-732_2;121.01;13.12;42.00;0.00;-601_1;5.10;0.00;tripinfo_42;208.00;42;0;2129.34;54.35;privateType;;16
251.00;837_2;105.32;13.43;215.00;0.00;674_1;5.10;0.00;tripinfo_215;36.00;215;0;396.84;6.49;privateType;;0
252.00;-577_2;182.62;12.88;68.00;0.00;-880_1;5.10;0.00;tripinfo_68;184.00;68;0;2158.03;27.93;privateType;;2
253.00;-505_2;160.73;13.20;114.00;0.00;-1029_1;5.10;0.00;tripinfo_114;139.00;114;0;1461.80;32.26;privateType;;0
254.00;698_1;111.22;12.94;115.00;0.00;-533_1;5.10;0.00;tripinfo_115;139.00;115;0;1597.01;19.07;privateType;;0
255.00;597_2;86.31;12.64;119.00;2.00;585_1;5.10;0.00;tripinfo_117;136.00;117;0;1349.93;35.67;privateType;;4
258.00;-492_1;209.58;13.33;201.00;0.00;-570_1;5.10;0.00;tripinfo_201;57.00;201;0;657.83;9.43;privateType;;0
261.00;381_2;84.56;13.68;154.00;0.00;-11_1;5.10;0.00;tripinfo_154;107.00;154;0;908.08;40.98;privateType;;17
263.00;-11_2;143.74;13.79;213.00;0.00;-333_1;5.10;0.00;tripinfo_213;50.00;213;0;528.10;8.66;privateType;;0
263.00;-535_2;160.73;13.76;58.00;0.00;-837_1;5.10;0.00;tripinfo_58;205.00;58;0;2165.18;45.07;privateType;;19
266.00;597_2;86.31;12.83;199.00;0.00;19_1;5.10;0.00;tripinfo_199;67.00;199;0;719.59;13.84;privateType;;0
266.00;-618_2;137.47;13.30;104.00;1.00;570_1;5.10;0.00;tripinfo_103;162.00;103;0;1678.61;38.48;privateType;;8
268.00;1033_1;97.11;12.67;83.00;1.00;-344_1;5.10;0.00;tripinfo_82;185.00;82;0;1688.44;61.27;privateType;;21
268.00;-625_2;115.42;13.17;110.00;0.00;-210_1;5.10;0.00;tripinfo_110;158.00;110;0;1435.00;54.20;privateType;;22
270.00;344_2;101.66;13.55;189.00;3.00;9_1;5.10;0.00;tripinfo_186;81.00;186;0;689.89;30.68;privateType;;7
270.00;-625_2;115.42;12.92;89.00;0.00;-383_1;5.10;0.00;tripinfo_89;181.00;89;0;1754.48;52.57;privateType;;21
270.00;319_2;192.54;13.27;144.00;0.00;325_1;5.10;0.00;tripinfo_144;126.00;144;0;470.05;91.31;privateType;;79
271.00;504_1;200.75;13.64;124.00;0.00;-17_1;5.10;0.00;tripinfo_124;147.00;124;0;1522.30;32.88;privateType;;5
273.00;64_1;116.02;13.67;152.00;0.00;319_1;5.10;0.00;tripinfo_152;121.00;152;0;932.42;51.24;privateType;;36
274.00;-348_2;127.93;12.80;221.00;0.00;333_1;5.10;0.00;tripinfo_221;53.00;221;0;586.84;8.23;privateType;;0
274.00;-361_2;142.46;12.65;139.00;0.00;728_1;5.10;0.00;tripinfo_139;135.00;139;0;1321.74;37.95;privateType;;4
276.00;326_2;98.80;13.44;176.00;0.00;-504_1;5.10;0.00;tripinfo_176;100.00;176;0;1021.41;25.96;privateType;;8
278.00;-597_2;86.31;12.77;205.00;0.00;517_1;5.10;0.00;tripinfo_205;73.00;205;0;707.93;21.58;privateType;;0
279.00;-15_1;145.65;13.40;179.00;0.00;-621_1;5.10;0.00;tripinfo_179;100.00;179;0;793.79;39.34;privateType;;16
281.00;1005_1;115.05;13.90;170.00;0.00;379_1;5.10;0.00;tripinfo_170;111.00;170;0;1263.11;19.45;privateType;;1
281.00;-597_2;86.31;13.07;207.00;0.00;361_1;5.10;0.00;tripinfo_207;74.00;207;0;699.60;21.39;privateType;;8
282.00;-210_2;103.97;6.96;190.00;0.00;-319_1;5.10;0.00;tripinfo_190;92.00;190;0;1065.68;14.82;privateType;;0
283.00;13_1;95.18;12.97;174.00;0.00;-696_1;5.10;0.00;tripinfo_174;109.00;174;0;977.50;36.56;privateType;;8
285.00;379_2;132.76;12.63;218.00;0.00;-535_1;5.10;0.00;tripinfo_218;67.00;218;0;762.71;10.27;privateType;;0
289.00;1093_1;163.07;13.28;235.00;0.00;1005_1;5.10;0.00;tripinfo_235;54.00;235;0;592.03;9.86;privateType;;0
289.00;-25_1;190.16;13.78;165.00;0.00;-1093_1;5.10;0.00;tripinfo_165;124.00;165;0;1519.68;14.45;privateType;;0
291.00;336_1;84.01;13.59;210.00;0.00;588_1;5.10;0.00;tripinfo_210;81.00;210;0;768.95;24.16;privateType;;7
292.00;19_2;163.40;13.90;186.00;4.00;-379_1;5.10;0.00;tripinfo_182;106.00;182;0;817.27;44.07;privateType;;23
292.00;-11_1;143.74;5.59;223.00;0.00;-3_1;5.10;0.00;tripinfo_223;69.00;223;0;496.46;31.76;privateType;;15
295.00;128_1;79.74;13.49;148.00;0.00;64_1;5.10;0.00;tripinfo_148;147.00;148;0;1046.45;71.18;privateType;;42
296.00;-650_2;183.62;11.28;85.00;0.00;-128_1;5.10;0.00;tripinfo_85;211.00;85;0;2149.73;55.84;privateType;;21
298.00;-492_1;209.58;13.06;212.00;0.00;125_1;5.10;0.00;tripinfo_212;86.00;212;0;1002.64;12.39;privateType;;0
302.00;9_1;177.83;6.52;236.00;0.00;-1029_1;5.10;0.00;tripinfo_236;66.00;236;0;660.71;18.00;privateType;;0
303.00;333_2;139.11;13.43;183.00;0.00;-625_1;5.10;0.00;tripinfo_183;120.00;183;0;1385.32;15.75;privateType;;0
